	12		12		12		
0.0001	25.6	0.021	25.6	0.011	25.6	0.001
0.0001	25.6	0.021	25.6	0.011	25.6	0.001
0.0001	25.6	0.021	25.6	0.011	25.6	0.001
0.0001	25.6	0.021	25.6	0.011	25.6	0.001
0.0001	25.6	0.021	25.6	0.011	25.6	0.001
0.0001	25.6	0.021	25.6	0.011	25.6	0.001
0.0001	25.6	0.021	25.6	0.011	25.6	0.001
0.0001	25.6	0.021	25.6	0.011	25.6	0.001
0.0001	25.6	0.021	25.6	0.011	25.6	0.001
